"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_lamports_last_10"
"9rCg3Nduf3YSPkvYWw421n8Ya8EUJ5KQQvkQaK7G3DkM",0,117,-Infinity,-Infinity,37237
"6KNVY2ijdADSy9F6qoSVr9FYKrDoZcBkQdZXkZDLcei7",0,117,-Infinity,-Infinity,37170
"2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ",8,47,-Infinity,-Infinity,37155
"DzGHc5pLJACrLNrXQqvhoLW5cyEDQnuRcP4QDEhumkpG",0,117,-Infinity,-Infinity,37147
"7r1g7s6UjYuosRCHwedpGRCbJhZqM2LhUPxgoayRE6Rm",4,117,-Infinity,-Infinity,37104
"51s4xvZyufE2woF2BJyovnuN9JLtmzd6rb1r5JAYaxzd",0,118,-Infinity,-Infinity,37081
"phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8",9,20,-Infinity,-Infinity,37077
"6xL2wVoBKjJkkvPYstjT6yrNHTaxMezmPhq3dqLA4q3i",0,116,-Infinity,-Infinity,37009
"HuoKCk1cRQ3NZyh6q6SkfTo1prQjqvWP36PzgXpj2koF",0,116,-Infinity,-Infinity,37000
"BG43US2rrtZggEPtXuVnabwp9FbKCuyZDASvJ1EsNAHF",0,118,-Infinity,-Infinity,36912
"5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8",0,117,-Infinity,-Infinity,36900
"97DsFuV8H6RiFXSXds1k4RscrLPbbDnxG2CW7wDwqrZn",0,118,-Infinity,-Infinity,36887
"7kmTFq434qDsbuCbJgDsAtih8AurPfUk8u6kc5bJb5Zb",0,116,-Infinity,-Infinity,36880
"2AWVgdBDNhUjkfvueyoL5BPBycJavMwTGC9wEtqh5QwV",0,25,-Infinity,-Infinity,36869
"4NTGFvib9jutwo2GZbXSomgMoeJmoFv66T1mup4Kd8o6",7,109,-Infinity,-Infinity,36846
"9gANMngbGUmAaLXL1RC3JdiaLjRowJXNbzCTh53ht7mq",0,117,-Infinity,-Infinity,36821
"F82nmpcZMdHtMVsLtAGByPavdN5WuEX1hjNwzs3UFuwq",10,116,-Infinity,-Infinity,36808
"FxQLh2b8JnBFwPw325tix5x6BEJ7ibmqz2LyKLZWiGAX",0,117,-Infinity,-Infinity,36805
"3M4QYXfFM64wqSpSeQZWA6PJNmR6QQtF64BLzA9SG7ZD",0,117,-Infinity,-Infinity,36803
"MENFRm8PpkP2QwFV3iubwiqG6GyJ4LZQ7f9k8DUE9Xy",6,116,-Infinity,-Infinity,36791
"AoEE3SrEtKFVFjPxkTXzEcUBmQHiUBJDjtwSZVinjUiP",10,118,-Infinity,-Infinity,36781
"9YnFDKcGCNUk92n8QgL5f4u34Twzp5qqik5aMRtVdC9N",0,25,-Infinity,-Infinity,36772
"28h6qi6YXJH2DPJd275fX7eL7LQjxD6bo8BTs7YFKhUA",0,117,-Infinity,-Infinity,36772
"8cKzJdvB1imSKAg1SeY6yMmNDgVkxhtqMcuZgiyWQTmx",0,117,-Infinity,-Infinity,36743
"8KokPGKTfneh2YZtd7iFMqnAsdoErKRmLTFrtHmTGUsB",0,116,-Infinity,-Infinity,36732
"5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574",3,117,-Infinity,-Infinity,36725
"GyHM7HLmryEbnsK42abvCL2W2XAQLV3ijpYaZf5ietdQ",0,118,-Infinity,-Infinity,36706
"3w5guZWHiP1A1gSnhksgtTXejAYUnTQqWvXWd9BfSdUL",0,115,-Infinity,-Infinity,36686
"JEJ9KC1aQgcYigTG386mkS85J3EGVPkKib1Xi1otypWJ",0,118,-Infinity,-Infinity,36684
"GbRQmLLZFwc6Y2T6LWeKAj4jYRUA216kp2qrVrpT9avM",0,117,-Infinity,-Infinity,36654
"AbwvzMSq9zrRBwJ4HtBnhp85ZCTME4R4cgrAGppezmDK",0,25,-Infinity,-Infinity,36635
"23utbQdXgsucDPTVcaRQiTZMrKPhQ1nmg4iRNdHDNwTb",4,117,-Infinity,-Infinity,36618
"522BNbxBg9jdF1GqxhmGGUi4geFZRJH7Ky76Y6HuifXV",0,111,-Infinity,-Infinity,36616
"53fAQnWfTPoTQUb3AwPsUZsTTe4djRHmW8U8yztvVF8G",10,118,-Infinity,-Infinity,36597
"8GERjfptn6PXXEPVmRbJQ3KwESf2wLbamFk71LGsQHcZ",0,115,-Infinity,-Infinity,36578
"F9yuGStLA8Mq67nQKGwp9SRG4JzQNU5U4zFPmgbS1YS",0,118,-Infinity,-Infinity,36572
"AWDiZEPxJizd3f7NxiJijUqHt2NDViGN5CWzzeN5Uoeh",0,117,-Infinity,-Infinity,36569
"4NhuurEJimA7Y3heUb9ejnGbUXKsCws3RsbHLCL6FxXx",0,115,-Infinity,-Infinity,36514
"4FjeYfSue9UkfPEM6PhPtALxzvAnXDUSd4zr8MNAfvWo",10,117,-Infinity,-Infinity,36508
"CwrJAdkEp7fibRs8Th989tX8gFyJo88jVoK9HmaSCkP7",0,117,-Infinity,-Infinity,36507
"5ykxx3TJTfvkeV71NkJSMTdGMfTm6oV5vVA8bPkv59mw",0,116,-Infinity,-Infinity,36499
"5F5ezg3t2kaehWGTEnhvexSPEzUZ45tp37sDRjKzDscZ",0,116,-Infinity,-Infinity,36461
"9CJCtwxXQvnSTiTWvyWJgXqpJL8oGedtUft89X5eLHQL",0,117,-Infinity,-Infinity,36435
"36jVWrHfpyN2RvXCkGA75qdzcBqFfMcyKbC2qg4o2gA8",0,117,-Infinity,-Infinity,36429
"5kAKXkZyBpAncEyYxGcn2peRkkCMZh6ZrhopWQXq78Pe",6,74,-Infinity,-Infinity,36428
"BJipnsRJCxgcMoYc7Env7ee2YASTtwLuyvD23AsJ3E6U",7,117,-Infinity,-Infinity,36403
"F5Q9F429Ff7PMvVvSqmR57q5A921MMDBHzX7WuQVLHkw",0,118,-Infinity,-Infinity,36358
"eYz2SxqtjoojYR3KVvLU3wBQks62fKcGX2821eChPw2",10,47,-Infinity,-Infinity,36356
"AduRf23soau1sxTo1eyAoV11RyrtbyeF1fjj48jX9vYh",0,117,-Infinity,-Infinity,36347
"H97b7WujYu1qRLdngfSWVxsXpasMoTaCfRbNx3qvu3ev",9,116,-Infinity,-Infinity,36340
"7yGMaEA2HBLKJzLwXEMGg2fJBffZwMhVT4oQgqhJUP5N",0,116,-Infinity,-Infinity,36259
"Dca6LSCR24veJsdLbDDS8n73vvNfSdQaa4mXhVjTXUWD",0,116,-Infinity,-Infinity,36248
"DZyHRH4i41apAfoeb7pTQANRf3SW1KNAn1sgpazZQ3MV",0,24,-Infinity,-Infinity,36209
"3j1Xp8ZrfEYTUEYyTsDNv6kVCtDdwoKeHt86BJZTftav",0,117,-Infinity,-Infinity,36204
"Fhks5gukimP6vxKYbRY4V1aw888EgHhpdDSscD9V6bub",0,116,-Infinity,-Infinity,36184
"DXv73X82WCjVMsqDszK3z764tTJMU3nPXyCU3UktudBG",0,115,-Infinity,-Infinity,36102
"A3sMR7KhVkjheCiaNbDSTAMzgiyRE3Ewm2n26C7iav7y",6,116,-Infinity,-Infinity,36097
"s1V1Y1XFHfr6pqs6edVNzA3W1kf9ye2J3VhrgKMQyb5",0,117,-Infinity,-Infinity,36018
"7VKJjStSELiuK9PRQzQmQCGgy627sGSRSJhCVobMLVqL",0,117,-Infinity,-Infinity,36015
"T2B5S9sTJCRi9mcpCbHi2rAdqfT3Y7tsm6ahnWhvH75",0,117,-Infinity,-Infinity,35935
"22hhSBsywC3qxr6zvT38zmmhkBQCr6oTqWNABLTgdnm6",0,115,-Infinity,-Infinity,35916
"BCVbQ44TgcDeuAEdpcdUMjy5qGKSxaeUovBqXqWNPNVh",0,116,-Infinity,-Infinity,35890
"BQ8kUgoPwZ1HZKWPFKozv6dcXcmGrvbG8TCXZZXnjSJL",9,117,-Infinity,-Infinity,35877
"2wTzvCfVGJuGUTvRD5qMtmxAaVJE43suTN31enfW44yb",8,108,-Infinity,-Infinity,35869
"3AUwBLVUfGG9j2VNreUxbrLf7NP7jjBymVmoebcz8L9D",5,117,-Infinity,-Infinity,35847
"3Qvmhayko5Yn3sSXDsHsMzS8QjdU4CshQF2y6L276kgi",0,117,-Infinity,-Infinity,35823
"4BVYjw1ztUzUPsxsaCheWWwThT2X4rjogZytGnuWPUGg",0,117,-Infinity,-Infinity,35809
"FSwhPiYebzF5nNGvWbUUZ4SxGx7kw2QcA7A6xgYz1PZJ",0,117,-Infinity,-Infinity,35758
"ADmLWUm2eQ3KFijFbqa4bVfiLVmW5iqjStE5b8Wbti1y",0,117,-Infinity,-Infinity,35741
"3khMmeupU7B6ZSDSbTX5cYtME9yVqeJ178PQD7mCE7g1",0,118,-Infinity,-Infinity,35719
"FLocyJ8N1BynUs9MPMVbGYEbH2GMxsdacsbXb4N3S5cq",8,118,-Infinity,-Infinity,35698
"DU7Xi2JhP5UFUZaLgPkne2VkQueJdts7YosdHyYcJ7bE",0,114,-Infinity,-Infinity,35685
"9hpbRMs6SCsVVWTeL52DPhc4FEyeN7BQvJ8xXH3F9G8e",0,117,-Infinity,-Infinity,35644
"AY1nugg77a2QEMfTKrfniYqHp5MgLMWykXTKwZwXYxQD",0,116,-Infinity,-Infinity,35600
"FLVS6bn4dFUvrp6BkHBG2Tqey7MEemo6K7SLzyxYP88V",4,115,-Infinity,-Infinity,35572
"E5sX5xLsupKowpCmSwiBRgPvhUGeKKPGHDRYbpU7rzXE",0,117,-Infinity,-Infinity,35550
"8HKHFcDGkmeedbTcnK8ntXdqRhYJYWEGbk8325tgv47i",0,117,-Infinity,-Infinity,35512
"DgXagy9ggXCXjxZiH2D8M5HZDaUvERAE6Lh3jSNCMLZ6",10,116,-Infinity,-Infinity,35511
"EX3g83pPDBzmqhR3Butivqobds4Mx547REXycx4jAJe4",10,117,-Infinity,-Infinity,35490
"Lf3iQuTNKqJoBdTCWJmX1YRKBc3TC4B3YZdfzidRN93",0,116,-Infinity,-Infinity,35482
"9KUA3BzMqFb5R8KLLdaMDHGkdKWUDwev7B3xY6a3VubD",0,115,-Infinity,-Infinity,35481
"rM9aGauE58jt9RHYwZwsqiVfE4F8Rq429iWFHohwQuf",0,115,-Infinity,-Infinity,35476
"2b3UDcHQ8J4wLcCGjjh3f155Csoz24hrM4saG2r1Cydx",0,116,-Infinity,-Infinity,35475
"B191sdbDFjEmLLNixWEfjsoxoYLbr5hnpT39KKoqgkUp",0,116,-Infinity,-Infinity,35403
"A5dLWA1kcZZSEjrphF814Da7PW98gz72eG9EPTR4wuqb",0,115,-Infinity,-Infinity,35373
"E2J7T2reBRF1VesJJozG6T73RiLoNBqjfFmZR3zoDkGK",0,117,-Infinity,-Infinity,35366
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu",1,117,-Infinity,-Infinity,35299
"a1exajFBsggm7R7ydb4LwyEAdsLCUKNAiUrre9B12kV",0,117,-Infinity,-Infinity,35237
"57SfBPYR4n47Mb6EKW3yAu5tYicUi8bYbui1T4qZ7RYh",10,118,-Infinity,-Infinity,35234
"6ZDsQFqdBNmcLho9KLv4M3ggzHxAh8G1EdR6DCjajPvK",0,114,-Infinity,-Infinity,35229
"ifHMQAxuzMPF19jsZXpLMTA9wNzPzB8XkNaWyCi8Zg8",0,117,-Infinity,-Infinity,35193
"DXjujkbMhAvkaygmjLbi7UGdovAs2AU6y45UMEqxhEnw",0,117,-Infinity,-Infinity,35188
"GhBWWed6j9tXLEnKiw9CVDHyQCYunAVGnssrbYxbBmFm",0,117,-Infinity,-Infinity,35173
"EJEsgjKdxKPe5mRaepH6bT8Q8xfSo7Lr9G7iEi6AgZMR",0,117,-Infinity,-Infinity,35138
"A8q1whmfdNKCNN2Y4Yjc4cnc4esCBcwXrcaWnYwrH4r6",0,117,-Infinity,-Infinity,35010
"AavwT5GecqFL18ino3YVv5z1icD6p7ENTuXuzAUf6QNM",0,117,-Infinity,-Infinity,34953
"6VSu1wCkeugWdSB3ZgCCFSAttu5XTuSWVRD1vJVPVQXq",0,116,-Infinity,-Infinity,34923
"JokeruQoFrVevoPR5QBRPGncPQbtrpq3PJEcY22JefC",10,118,-Infinity,-Infinity,34898
"5KgAGvMLZogKnDGKGgn47xY6GaTwQ3WBbGPoBxW5nDqp",0,118,-Infinity,-Infinity,34875
"FXbkkbLWH4PxSK8t1JmKAHn4pEvGsCFyMT7pfgwm62us",9,116,-Infinity,-Infinity,34875
"4u1Wi5yANaD9ABmi8xpdUYGLQSFxghX1D6LfgzdzrhdG",0,116,-Infinity,-Infinity,34859
"3TZAkZtKuQe1B3wffyke6WNy9Z7cLVY9xhR3qT1hVEqv",6,112,-Infinity,-Infinity,34859
"5U2ConkgHqm1URrahezEs2KakfkY3hqaUJqJ7ooUy6iJ",0,117,-Infinity,-Infinity,34851
"BNYVMkawH7ekKdbZ7NHqd7duLVc6QLATHYf5aqMkwjec",0,117,-Infinity,-Infinity,34829
"8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1",0,116,-Infinity,-Infinity,34802
"SwMV2YNK7ahUx5LMDqLhMBFC1QfBAkxUxihr7roLjVT",8,117,-Infinity,-Infinity,34759
"6V4SMF3vweyPZWUiPAXkZsNstHDoecsWdCDTUacn8j4u",7,107,-Infinity,-Infinity,34724
"ErqEyaojEmRu8bhJz74mJy5MgQcyLN1rCQ5frrusAb8A",0,114,-Infinity,-Infinity,34699
"CP6mfD4Qc5AYrboXBAQeHMYj5x1UnYksDXRjG7DMkHH7",0,92,-Infinity,-Infinity,34610
"jVYhgtviF8DjxGQp3JYS6YZXoXA2LontoxK9cqQmjq3",0,117,-Infinity,-Infinity,34574
"3LAzTH2Fbsza2wbnKgrDcQKdaQRshQkb4w4vk12E5KH2",0,117,-Infinity,-Infinity,34565
"A9bYZWk2Sb3PYfE1itJb6q4D5xPbtaY7rAvgzLAnwumr",5,54,-Infinity,-Infinity,34564
"EzZEi48kvDWPJJBM1z9nmjpgRyMwWJwaa4xVW2U6psPr",8,117,-Infinity,-Infinity,34478
"Dxe8x3sa43gxMbTZAi49PofqxRueC4ixuGQYfAu1snBo",0,116,-Infinity,-Infinity,34442
"72i2i4D7ehg7k3rKUNZLFiHqvhVFv1UvdCQbiNTFudJa",6,117,-Infinity,-Infinity,34442
"GPjDwfsmy8A8ZpPHB4uTwZQhPnbA3mRQeRsY58uXqeDy",8,118,-Infinity,-Infinity,34423
"9SFU2TfJmGB2jq8NHc5Kiaph6BGje7MDJRu7joQ7ZqWV",0,116,-Infinity,-Infinity,34363
"56CMrsFGVrnXJ3PwNV935vFYhfCBdX9btYPnLPE1ATFH",0,117,-Infinity,-Infinity,34340
"HwcVgFSgmfeeF7zGFUBLoVA8Hpx8rtwyfCrJ1npBaSVC",0,116,-Infinity,-Infinity,34339
"5qdCvzzeCXfGH7EPjfu1fBNjL6DtcwV2w24A2m1xRM9p",0,117,-Infinity,-Infinity,34270
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh",10,26,-Infinity,-Infinity,34269
"Fu8PjDfwWjRBAx9nSynpMRUtn87SraJEexcnDHtcoD6g",0,118,-Infinity,-Infinity,34159
"GeYn4XjKycYJ6NqTFb94sYowMrtmKfHBcorE6SGAomQN",0,117,-Infinity,-Infinity,34062
"DpZLBTc94PHUQLEsGh3mjRF2U9etouZbSVyAS5aqFrom",10,116,-Infinity,-Infinity,34044
"FKU3YWq3AUuN2mJVR2pJgbsVQHdGeaK1Yj1iMBhJugd1",0,117,-Infinity,-Infinity,34035
"9H7v1rB2tkPUaFmW6BMNV47Qpj63crPTzmhVgpQAmz9Y",7,117,-Infinity,-Infinity,34021
"H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo",10,116,-Infinity,-Infinity,33967
"EPrq1DvsWqX9CHBKgMU7gxvNvPbqRLhbqz2QzHcPFzab",0,116,-Infinity,-Infinity,33851
"Asns2MR4Su8domaswW1qnMcBBbzcW1SfJurPweKXgvd9",0,115,-Infinity,-Infinity,33786
"7YsusVeBfTtWx9MrU9DMjTEji69sibXhkVaFjZ4uC1E4",0,117,-Infinity,-Infinity,33633
"71mmEPyitXLyMeZBTd2YU6NahVSYwgJaK2DRMHvb4HUC",8,114,-Infinity,-Infinity,33629
"ZBfLjZjz48oS3ArtnjmPn4Fc1bd2VbKeBnxeCSrKE9S",6,118,-Infinity,-Infinity,33592
"A8f4eVZPybix5Ep4W8Q6iAPZ83jo5Y2wWXttwF42MH87",0,116,-Infinity,-Infinity,33591
"BG2FGmUyQo9RuGk48ypy9sa8LDJRx6j61tt64eGuAztG",0,117,-Infinity,-Infinity,33567
"EFeLsLsrLhGqy7LSdws4sKvinvCohBBAda2q4iHBrrss",0,118,-Infinity,-Infinity,33543
"3z39UyCtJf3gcCmBMgLU3LJFUBWP9Fvmr9fhGZXb9Hdi",0,116,-Infinity,-Infinity,33542
"BBGumW2W9u8NEpkKeK4Gq1dCL2dUzAcLVPoPFYHwHHjm",0,52,-Infinity,-Infinity,33499
"Ck2rHWiP22YzrMgwVSe9ngyRW81JXLRot2CUo1Bf5RFh",10,23,-Infinity,-Infinity,33494
"6p7SQ6D3ACRYDM7x5Pjb9xa6sChaD3ZBoZxXpR2LyUZ7",3,116,-Infinity,-Infinity,33359
"CviQXDMPZPVAZ5qgVGN2gSBSD9GqqwRt7VZidoHMpArr",0,117,-Infinity,-Infinity,33357
"4nDMcu6F7zeBfrXcM23JnRQkvqS4oYeyKf9PduoFqGrh",0,52,-Infinity,-Infinity,33329
"FQ5Hc8CgnBBFT87QYt72SVVYGEk677fZHDKH1wX2TeQ5",2,118,-Infinity,-Infinity,33304
"53ANFYA6BCDzdtiEeWawm5bqsH1Qgmjog8oMo5N4o4wU",0,117,-Infinity,-Infinity,33237
"Qr8YJsiEoF7bVF6F7JVeh8SmusAvnGcAWuAmkmLJuia",0,7,-Infinity,-Infinity,33222
"1eufsJbqNgMProke17FLSw7JrD97fYhGggrnH9zyWnG",10,13,-Infinity,-Infinity,33171
"3aHzcWLrkY2QrcDSR3bMbFWURRJWFojxh3o8wbEghXZ9",0,116,-Infinity,-Infinity,33110
"GxqWAnLwrwZbRq4uqzgBukToCpquDZSMKpJ7ram4vzb9",10,59,-Infinity,-Infinity,33080
"Hr3z7PxvnZ7Wa5HnKoRkBcHU65imwqtKHQPQ7tE8Y5a2",0,117,-Infinity,-Infinity,33074
"QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1",0,118,-Infinity,-Infinity,33064
"A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc",0,118,-Infinity,-Infinity,33048
"DKnZkpsqtS4kpFP5zWudrg8w9eCUHixJ2QCRtwwxh8Me",0,116,-Infinity,-Infinity,32990
"5bTe8MuMyP1A1ahXHpAkFrhQybNEQuKgU5QhpnQRKxuQ",6,117,-Infinity,-Infinity,32960
"Bewcdni677FmBYHE49XWmCZx7NJJKDRjnvwKJt8FKMqg",0,116,-Infinity,-Infinity,32919
"akVU92YQV5hNTuzLBkF3RZCzKydZokyvzL7WdPF3D57",0,117,-Infinity,-Infinity,32907
"5FaFPTcpDpgzrzf7NPP3YzXBPMCCwUjvKUWzvGHA3tqW",0,116,-Infinity,-Infinity,32900
"FmDA6Ti6YXd2Bb8SwfqPsGHBB4KPLP5JfH2Jj47v2PFQ",0,117,-Infinity,-Infinity,32891
"BfVYYC3HBuQW5GLkR1VTyQD7ERGSuX3gBpqX1DJU4Gqq",0,117,-Infinity,-Infinity,32865
"GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi",0,52,-Infinity,-Infinity,32857
"4BwKbV3ViY9huwhxRrbYWC5GgRUCwEe9k1YpFqFC7kQa",0,50,-Infinity,-Infinity,32821
"3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z",0,116,-Infinity,-Infinity,32787
"4jx1b7HCN9nCxygP3hruC85BxcYndhxby4hkNexuHvxT",0,117,-Infinity,-Infinity,32748
"5yRVhTi64LAPM9P51NbKpEBcXx1BDCiMU6HHhdcZrPmv",0,30,-Infinity,-Infinity,32695
"4VvZyjDj3KNYNbjzgaG5GxX4xeLhcFV6fA6BDPf6dLy4",0,117,-Infinity,-Infinity,32589
"A9YmK82uhCXieM9Cw9gN7W1F2KCxa8U1ArA6qxnyYcXQ",8,117,-Infinity,-Infinity,32569
"YWKwnuovuAw4X3VDPJDPo5DPZ4TmdxsXzLArbvqu3Ph",3,117,-Infinity,-Infinity,32532
"7iC1Uu6QBqNG6oaBimnPgLmtoantH7Nc3RD7SoLHgVET",0,118,-Infinity,-Infinity,32527
"8sHMgX4GyEByphQm8b8ESKJhSpveSMrnwh4Y4pt8t8FD",10,116,-Infinity,-Infinity,32522
"SKTBkag6kjXVTTJb2nWbuK3mZQXnMrrbMPxYU7uhbL7",0,7,-Infinity,-Infinity,32491
"EThGwzYZYDtHWyDdogd6c7EDxvh5g2bVXx8d9Zko8T1A",0,87,-Infinity,-Infinity,32480
"BgjQPDdsHeD9XXs7pYyHsmvKdkLR1A4SBNYs3mLmPUCD",0,117,-Infinity,-Infinity,32391
"AFcbrdKxdr2kS5za9U2WhRGLmGSaxC3J9ZzekM8hnXXq",0,118,-Infinity,-Infinity,32376
"8EKcbqKnQT9SV7hFUmfpJixZ63GL5btf74umgPQWsMUH",10,118,-Infinity,-Infinity,32373
"5fdEXhCBKC7FRRsH64asZCSiwgNXRozxmzb1cFzfrtWM",0,117,-Infinity,-Infinity,32345
"31BQ9aXoHU7TpJ4uQHyYGZW4JVb62LefFWW53NpeSYmB",9,28,-Infinity,-Infinity,32342
"F6VjFm73ooiStNbFod987ZngYugMimtSqCnnTG8qWSug",0,116,-Infinity,-Infinity,32335
"HimabZKVJPggMSKs9Ju9LKqVsuxXTwAqzPNUathygNAn",0,116,-Infinity,-Infinity,32335
"5RGkitNE39MRL78ttAPTfBMv7g3eKHzFiKHZ2Sr2J555",0,78,-Infinity,-Infinity,32313
"2uuSBFp7gLzBBA9w1u3ZfHd3ZrXypctbuRheH2EBgcpn",0,118,-Infinity,-Infinity,32300
"2Nd2Kc7hxj19GY3Xshrxuv99kU2EpAYT2KfdbvoDXcuQ",0,88,-Infinity,-Infinity,32295
"81kKnjhpijxkLHE5d5ovTW2aCx2y7W2jyj2gMdcPFzKN",0,117,-Infinity,-Infinity,32284
"7GLsg47ChRfrLNTouzzkZGJUFe7BvuSLd4UGPAowBxhr",0,117,-Infinity,-Infinity,32276
"2EugUXCgvu1qAfKiUgDjcMpeMcr1pvWVeug9YHtGDoSq",0,117,-Infinity,-Infinity,32225
"AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc",0,22,-Infinity,-Infinity,32161
"13dy8pb1z2wqnHFGxN8Mv4kbfA1TbSEhTBjHfuJ51X41",9,117,-Infinity,-Infinity,32127
"H1kyn75BFTXr8QRmToRRvuEEmYan5n6M5APyfhMLau3b",0,116,-Infinity,-Infinity,32101
"9HkDHk27SwpNdVuAjWvxx8d1Pg8HYUNCC721okcvj9Eg",0,115,-Infinity,-Infinity,32098
"7QahdHiCFvYpFc1hMSY5E3GKw4SvKhENBcwGJfuqf7mA",0,116,-Infinity,-Infinity,32074
"DG6fVEB2Qy1jntvHVPui3R12CMqcwNNnjYPYdsbQ9ACP",0,13,-Infinity,-Infinity,32023
"88GrXE71Kn7oxrptCy8bgmQHBwVhxXz9EGwZ981N3j2Z",0,117,-Infinity,-Infinity,32015
"GBj57rgnT8gvFdU7awQ1u4toKxMGcHGHp6VVRXz34qyV",7,50,-Infinity,-Infinity,32012
"6minRorGYiA5aEeDvXL1Usat6DCdaF46owL3oANVQ8uB",7,71,-Infinity,-Infinity,31980
"2NSXuL3HH6sNgnT8v6ZBdLbs2pwTAB4RjXSyzoQVAgSj",0,116,-Infinity,-Infinity,31900
"EpicsoqLdDP8qRn3wQRKTSKAXbjK9dUgFfNPRQS77MQD",0,7,-Infinity,-Infinity,31843
"137MRxQWHC47fFiT1F6vDsTBzEuZJb9SwTt2rm3nHLYM",0,117,-Infinity,-Infinity,31826
"5Uq8xt2rMRByjXRWJzHMZA3EKtsGnGaaYFWK8CJFM9tx",10,117,-Infinity,-Infinity,31806
"J1iPFXVJrvx4DuGvgUJeBicnvxTkroisx2Lbeo2Q4aA2",0,118,-Infinity,-Infinity,31797
"GYMMgjX69RYVxN9wYNgE8YnjoZwVyencKFhWnd5hWGx6",0,30,-Infinity,-Infinity,31783
"D9f3gNyo7zSznuTY5HMEBEeueF7WD1mAJHHRMtH8ahWv",0,116,-Infinity,-Infinity,31748
"52J4Nhv5u3bKiKBw5nvAJjUigoWHfP7PBQCfC4craVEY",0,52,-Infinity,-Infinity,31722
"C4UD55ynixANA7brHZTyBwPN2uL3YYRwn2d1x3TgShvi",0,116,-Infinity,-Infinity,31712
"8ztfVJM7Yf7CMXqTGMGBkXmTkGCiJTgVfh1CYDZZND5b",10,19,-Infinity,-Infinity,31704
"BrF3uiDCn4yX55kZ5wcGN6NBUdg9pksWRzaniBALJLJu",0,116,-Infinity,-Infinity,31691
"9fQPHLhdbxiVCM8y5vNShMheCsQtk4Qp44qSSE45BSBm",0,63,-Infinity,-Infinity,31643
"7bshVP74UGL7gn6CTEztizxKsZrcmwPmB4rT1tVbU3vH",0,116,-Infinity,-Infinity,31638
"6AdK8MMRrUUN7nn7SPkbiu1FjyL5mJpX8sPAhg3r2JWN",0,115,-Infinity,-Infinity,31625
"5hA9y3f5P8YsfPaS5rDDNiiKkaXBbRjJEzqwWCzAD7gg",0,117,-Infinity,-Infinity,31595
"6K5veuKeVeXXnJQVm9NPytNX3ZAbUoGWePyC83ymRUCh",0,116,-Infinity,-Infinity,31566
"3yoaBCgeuNNCK7SWqUdSvbjKZdj9BeN3neQc647oUV8g",10,116,-Infinity,-Infinity,31522
"F4UVoVGgmd2aJwnfz3eojQ92P9AvYbRG51z1xnEj8tFy",0,32,-Infinity,-Infinity,31497
"3dJBpR3ZzLjmQo5NSed4Crf18SLvdacUjLpbeenvGDAd",7,15,-Infinity,-Infinity,31486
"s4VEVydfBor1CyCDXJNNQXzFFPnt9UFwuhM59NXjotH",0,117,-Infinity,-Infinity,31462
"DdAvpE1oUuV1sNUxLgtCfC6ZwhgdyPksoXU9EfYdXL5U",7,19,-Infinity,-Infinity,31462
"BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN",0,21,-Infinity,-Infinity,31446
"6wLyyZDBRy88MhyfNK1qjqWjihfdcZWksSHiYecZ3ArH",0,118,-Infinity,-Infinity,31428
"82LBHm7QzS7AZ266njB8uQkMa2t891Ma7CjhfTwQfuy9",0,116,-Infinity,-Infinity,31406
"BZWe99EPWpZe8bx5Dh2sDe4Xm7ZZWfXLuWXtgRpy75Cm",7,14,-Infinity,-Infinity,31371
"8Uxj5i7CHajuNBUSNHdGzTz8yvmHHk2HfHwLt5ac1wxV",0,115,-Infinity,-Infinity,31368
"AZu19pqPb66L5stguwCDEaGoKHBXDr2xzyPyoWxmx3MU",7,14,-Infinity,-Infinity,31368
"9r5ifZdqmyK6fqB7t8WXPAibCW9xgizniaihFPpWkaP7",7,15,-Infinity,-Infinity,31365
"Hocu6Vb6cDRYy5MnUj28tvDwda43wWx1Vc3fiCXziJ4x",0,117,-Infinity,-Infinity,31285
"8EQwZusrHgjZyDKXVdtsCeGNsL6VmEB5xq2EP6XK4AUq",0,49,-Infinity,-Infinity,31229
"4m1PbxzwLdUnEwog3T9UKxgjktgriHgE1CfAhMqDw7Xx",0,24,-Infinity,-Infinity,31227
