"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
2EB83DXTYTaxiwzNbKKnwxqd1MaJS8AnVKxv4YJZ64Q7,9,117,31293
2rRVKGwaEKwhRKifDJJqhX9TogLD33meHbGswHGmPeuc,10,13,31277
HUzv9jnGfeuXABrneZBCf9cN5LtkEb3QVKHZGQGeDW9a,10,13,31274
73gtyzAVBvt6qQ28m6nsorTE3KqZqVSDKgDLL5gFLPiX,10,20,31271
E5HiPwuxHxyWMg3KweegvHpZN3sBAyXnTuB6buMf868y,10,116,31268
BZSYFbcpvdkpnGAZQsVSfa4yDquhjw3TWbKKv4PGPBPh,10,14,31267
uL8WdiJLzwueyHj2TXtCPYDUgN3Ar8uSrPp7WSGxvVh,10,117,31217
HHTHNazu6Cbb92e7hED1ZnENTV2ZGLxXgKU7Cf8jzMw5,10,115,31216
FkmiadSDBSwYYbcLVg3Nra8ba33oEDsk9wqZ4zoT4NKw,10,116,31208
CQsL7DTk2BHC82fSgRYvCmpvejkRsnGht4xkAynongRE,10,114,31181
4uEVUUcdBVpqfRGrYT44ou548BbZBeZau223s45kuUbp,10,23,31145
3ptw2gLDgfwXfJt37hvTjPQLMhpHqCepgfcJRDw4GKBS,10,48,31136
8erpgwWZ4vZqmV76PZuk13LiyZvPvGhGqvkaMystUvfR,10,20,31108
FNeHA2cPYKSj2rfqtgYsazbiJ8HpDp8YR4XLDLGxfzMH,4,6,31080
4YaN5BYiz2EUU88mQPWH6C9AouQ2f6iSvFEzzz5wUP66,10,41,31078
2ZksGjYYR9Scc5vm3MViHHxCTDJ2JgwEUBDwM3UzhxvN,7,116,31067
BvMvoozfFVajXzuQA8DAVFwrhCQaiUQAmdGotPxRtdDu,10,115,31012
CLTu87cubNQeqzbB2YDE6rJi7hvvEDUxBJEVcMVAfvpx,10,52,31011
2FF5V43bhSQVhYLbBR1HMKfFiMa8dFfiLeVyWL2QnTpn,10,47,31000
BBYwBm23fnABgFNuAkB4gJdV6VbrPtij99m4ME4dsFsc,9,116,30987
8wCARq3UrZ1YgvMv6cYBSbboDfuhMsjyDGmFkc75tgEW,10,60,30987
EL7SCSGsur2PymjCykPVZBViCCTAeBaWqPyu8GFBQCmX,10,116,30967
D58AQSTyVznsszCr6b33Qj7xAdkdZW3TAhvWg9ZXzPsr,10,49,30957
7EKB1FKC3escrmLJyEJQPvk8Z9dtgzGjdHpb7uzpWxAQ,10,115,30859
2zXsFMQhJabCM6XK13cc2J6v6SUVr7m4WLGjBVNFSfwq,10,38,30810
FZgr8XcrCidn4dFQjoYfzyKK2vv9WSUgXBevDftKL27L,10,109,30788
DzwKe5AiFc8EPG86jZWTCxyEPBK8c5iGyzfBMmfToFrP,10,116,30776
29ry68Hyto3P7CK9Q5zTKdyeubSFSnkgkjQFz9T8k9Ro,10,110,30721
HCjUTYY4UXdxZ4Y594n1nopaegFp9qYpJLQ2P4P5g5ui,10,49,30699
2CASmr51q3qVi99zra9kAzk2Zxwcvsj6Ze9e3RXzBYBe,10,116,30699
zW7m78mEXqvi5M1PQnM3FoSG6vgRCPtUP4D4zuaVLYn,9,27,30680
6HV2NXx9o5B2F5nYbXkYnRpzCVuNPeUS9NerTMysg3ac,10,113,30675
CXxnqxZVek16ptqZ8zDgNXKG91cezC2vX8Tp2K8NyQtq,10,116,30652
AAYeP1CDEsD4vx7fDhUVxtw4kF1RdteWsw4Q9f1m2FP9,10,86,30599
2cddsyr4oHtuup2hiNt7Urg3TvDpx6GQ7Wxdsgd1yQts,10,21,30516
Cvehn8vfR2NMx7ZFfwyvEr6NvSpm4XsuBrCU5Lrm5Nnc,9,115,30513
EdzMZuQdM1gC1zudfrq3gXYQsKNwkZJ3nsD7fTUs8LYQ,10,115,30507
F9TFLrzjSMr6aa9VGXjsXF6h6i5xPQsuwqRoVNYvnRoy,10,31,30500
CHE1F2uLjcqZ4YGtGRaKJHRToigaSeVG73xMFdAUmLq,10,30,30500
DquU2QvYE6zY6L8PWbvdN17iu2PP7ZAkbtKoXpBXDepQ,10,29,30499
9H7DRsuCb8g2QkSjdTSmscmV33uGo45tgt8NbQs96wh7,10,32,30499
FZ9Eadu8yT2ZTJ3ZDvdwJykchTdAkcBiDjSWdtCwHeJT,10,116,30492
QuwNaqHCLFDcWdiNA8eDYGRwJFG5hBpFuAqMH5QUWz2,10,116,30492
B5qu27zmDf3tzYpzfFGQRG31QstAb9aY91so2yn7LoU8,10,116,30466
d9TE2MW6DZLKrTPynDeuB7fHNgTvzNzad7TnNY3todV,10,117,30448
HkorxVzV25zNtkekU9kX4C266U8BXq8PXjESifWSqVr3,10,117,30433
2Unuxg4VkcwSMQNUXNkFCQ5iuj6GimnRbZD51HrxNYPA,10,115,30423
FjRStCQ3irsPehB4LioAAWFMaai3E8zhZPXztXo8wgSW,10,80,30405
43wcU3SXUKSseo5fLp66NW8zyf7ztyFCTguuWv5rz3c2,10,13,30371
FU5D2qqB99w39tRV9Y31BPCXGSiy3VvmxKuks8WQ5gjk,10,13,30340
9ChUmqyd4ZjJhFgkJgNbmFV3gGYnb8m82PgTzEBbGBXZ,10,115,30335
5ei7UE4ygTLMEb4RUfoWaTjj2rrFxcbFQKfijj2YvdGd,10,115,30334
59zT5DfSgYp6etqUuKrFsKKqb9pr8rkEp6WfMZXPiqhP,10,50,30333
FK6GfCByQiM9K2n3i3AkN3wUec4VBEaWsCxcc1WtihmW,10,33,30307
7kX5WSrNDfQCdzQSarVGzNenwaU2rAmZ5WGWRokNDT9h,10,116,30243
H2UU5EYZV6ikajDJrmKmqgwwJyZEGuDpWWPYiox1usho,10,114,30210
65KQa76r1hgjFPxDZzgnPuo6L73u6PajKicdnYqSHM9z,10,116,30198
BFQayqAHRXjRbBEePTYamEgBSj5bqHtFn9T2vd9PijK5,10,31,30175
FVw7iJvdcngtF569FkMTCTLv6SK6sPX2YaEmugy3LKAj,10,12,30167
EZ1W19RXEpZieczdW91HQPTnGtxTFcK7ifrEWLVceym1,10,12,30164
8E5iFA5mZU5NjG7brFiUo7UgfdoQ6GJ5gfhEY4dYYw3N,10,117,30161
DuZdoRGLcTijWPLmuFscMb3eBbrY7NRsTT2JRhuhUDyf,10,54,30150
3fgXj6bCDMPkwFkns7zmj3sFbbVLz3Y3dpjVNQLuNTVn,10,115,30127
2aCbM9oYP7g9CsbEuiJYbPBYDaBkZojZNXExS7z5hETc,8,115,30117
EEgyYgAmvh2N1kbwprc6JLd9VJASfipNCNzsRFniS68Z,10,86,30101
ExnzcvWToQD94XWar71zqFzvVVDuEDTJRAq7EaojCFCW,10,24,30080
6hXR84YqTSYmuAEWnA4yrBkVA6SbfQBp17Wm3yw3yXwS,10,17,30059
tRN4oyRkJF2FiQ8y6QVGGPa4FMkZRbRJmXELd8EKLs6,10,117,30055
BRD4upGJZiDoamrFevq4pkLuHQgYcrCiZpC9UGB49WTH,10,52,30051
33bXQqiKN8dt8AeCtexAnqhQRfF2C9EaTzEsa6sDaUKS,10,47,30041
BFgYeUUuEJBkGE2QTPJ1voDHiSm4oXc9jDqPM6nVgWQz,10,116,30007
4zr1rfVksXW6YcRmDG8P5qhxoi5Pxj3oXyk9DsoqKVcv,10,12,30007
2v2eCZsMKj9tZV45yoboKUhghixUnqRZNuvdyHThhdCH,10,52,29946
A4yzfBQ2vaahJMFsdsfRDSo2UHrAzuz5B4p3XM7Jf4Mr,10,12,29932
J2LP2tfFu91SMFfNipTYi2iTBhLaTcvDfBpzrPXXnrXn,10,116,29916
7KUidrTumZada49DCnaq3G1XMU25TF2WCZnntnxCRveu,10,114,29914
HfdUBhgFsAgrPDrFYUGggm6rJzVtoEk1zXj2bwZ1nQEm,10,24,29899
Bgv9hjVTrYKNnrLRAP98572c43hHmZz9mqWkQDCTpQ5G,10,115,29878
H6tzyZy7rhA1BmBH9VsMuUx9GUxu1ThQZbXMcGV1WJ6R,10,116,29825
BkZo56kMq5aL2xvZFnS1U5HYsYWN2oeDmuYYxXE1DRBg,10,116,29818
5r35HhwkNpAicRNntQyf7BGUnv7d6MMJHmMmxqLXrRd6,10,61,29814
6TdqLVgSJSepnGHEyMdQWbTqmvM7svSjddtCWLjiGtKW,10,57,29781
E2z6dnAPDhzfacVWWJHVhd1mqpJzZJwnrp1vLkNMb9T7,10,73,29694
4G5KJ2mMw9vDhJsyFRaFPjWF1vquKZDPPpzTHddmFkr3,10,115,29688
2fBJkStQY4zEjzXuFgCGhTy8bnziooyM9f9dBuXUzGws,10,53,29680
EcEiXcrz6XrDq3ucRa9h6wnsiJ9ArwadJMHvzgwzWoY6,10,110,29679
6tMFRASrdCuyrrRPwrGf3AzwCg3dp9ztnrFhjoDK2Jg4,10,52,29646
GKwt5srj8TjLVF42P6rU5xdy2YGYyWL9EhgccdTqUV46,10,62,29585
H6RrcZfQAFxT2JWAeBgr1v4f5qcWwK2j3t3nx3gtZ9fe,10,113,29584
9pZghBoiopUzuNz2sKRNLZYb17iXiWX5D3k35v3avP4G,10,15,29566
8gEfT6p3kAKaCRg1tCvRaHj9edBHhu9yRZNnJaMW8kXZ,10,77,29552
CQK2ktDJDA6ii74KBVEr7QN95dw4P5jeNESjVXZXeFjz,10,60,29548
GNGajCfXGYEdXhfWjcNu9pNBFe2jEKpfhGmB6kj54679,10,117,29544
3pndAp29f1BW6pcG8mrKLNHp9xBs9TWQDu95NNTvKb84,10,60,29438
49sCBxVygFSNKnwqZxErX8qeiCGwANAciDszyebFRxLC,9,113,29406
gpdd5DpgLmRk6hDtU9pZbj3CnmTBxdgt9FPgnCun5zx,10,24,29349
6VwKEmbay1vnHWWwPezCuYE8zK1Zhj4psL58nLLZXMty,9,116,29329
BvbWCpzDC5eaWKp841ZqRjZ7ofWDwyCbSFdBM6FaUfj2,10,116,29319
7kmTdwYjuGYYYyGr9CKBwECAmKFsGFrVvF8wrNvciZK8,10,52,29266
3GNXE7PySMGvCz6tNi9DjZnQ7NbYWZXnhx99XeaivLx1,10,32,29234
7Rg3vsB4FSBN4QxVhTkUdEzSiUFxMSrvrFmJHDr8o9RK,10,52,29192
G1gTdcS9eEnwmnGtLN8tBsnNZZHYHEAwmZZEL5uPNZsu,10,102,29160
HZrjcQScaUrT1UsySmnuu1oaosDkkRFrFQ9SA3QZ22au,10,52,29127
Ej9UCz18Spb6xRx8L3sT3vbyAq2dycRWCB2nemsB6K5X,10,50,29114
HxSKejdf2jbk5HQeMtQV2kxKbuQtmqRbeaSKFdukGq8v,10,23,29086
EC7etF6nrrzSGikJp44KVSgkVhBUNHPMgyfBXT1AciTS,10,63,29079
CTgkJoZ7ytdp6TYUTcHaVEoBNBxF3eawrPDhs8Gk5R5w,10,45,29071
4nynLBQtunkXjM2WNaredH89EiHVAv6zjDUT2Wyv3t7f,10,32,29058
2dJbRKZoXoPCo2dwYnMZ3rVqAU8Cfb6jWHDtabJNB5om,10,116,29054
243VuQjnC3fz6NWWRNcazu6jRrfsTZg2tVDUsXtu1JQa,10,70,29043
HhW8pXxjdTrQv9FwvLQsDmS9a5LrMwznbsSaaNkJB87U,10,53,29032
GPMPWBovEmycqkUp3LuehbVNivJ3mzoQoo1FkdGYKQUb,8,116,29013
BWy3BAK9aFxzo8FEckNCP3nVX7ands4qZDkM3MFdmyhy,10,43,29001
2sMeBgvQ2U3g4DxwuLN8c57RzuDycrK7xa7dUSYyc5o1,10,77,28990
J9AjVaXNvCrqEs4BYaCbNXmoA63Yt1a9DAFZCLMMqVex,10,108,28989
6GZXSgSPFiZqdEov8CQB7Ardgxh2qQiqYp2xiQLGCLBZ,10,25,28987
Gg8oGN2mzvgwpwZWHw14hxYmnx98ogkF5FGvyCvc8Sji,10,27,28984
EAtz2XGGqm1GCFL6GUrDAhGuHm4evmC8kWEPqYGA6Dtc,10,100,28974
3gkDrHKNScVUni2397EfBS9HV96KHvJyvyy425zzsKWR,10,79,28974
E1HbooA1hLW2TzGQHFkSeyKGiPXRxYEx2HHhTW2e8PmG,10,75,28967
9yWP4mSMkp1ruXx7HNFwgaTdn6sZWrhVaVE5edAfT9nZ,10,25,28967
AKdj3WvMR63EdH7cRyCzjVvkCxoKF9MB3PrJLYJRoqrY,10,116,28966
EhwdUxhuSh7WJT36stKCNTUj417GMzrJ3LJ8YyqoKagg,10,74,28962
CkuR3ZRBRzmvQJcLJxp8tBRshP2eiAPef674AidaKKWv,10,71,28962
2zqAEEZZ8JWwWRDAdbZTrtxnDcd6NEdLsRNDnfbcsxFJ,10,76,28962
HJr1Ef44knAZUYqq1YM7D6Fz4Hck4qZpJfBoPNtTL2RB,10,107,28959
CYjwoDk2DfkP7nVG3634NCN18ZpXr2GMN7rUFmWcmM36,10,53,28959
HuiFMvCzVqt6iRuXNFZfhs7TsHHP2k1LgFtRZtLxXGEg,10,102,28957
GMrzy7d4nJheoy8yhcRUGTwKVAbPnuXiTEhTMfp9KkYY,10,112,28957
5wFhaoa4wJGhaFHASJYUtufBasLv66vVnvmeuSf9T6aZ,10,51,28957
2iJFjUT2rf2D6PVdsaThdRnnGUGp9Coek7hMZDrh762P,10,54,28956
6UA5K5at7qdxsz5YemfAXpSc9Sk3VQJCLvsBF5y16tjC,10,52,28955
3PPJnP6w2g7NbQPYSMiQpAMtcKGBSv1jaztueab9WPgF,10,111,28953
CFEkueNQKr3ZCWvsSZM9rT2BchSKcJubiujsaAeBqJLs,10,51,28953
EgrEbKyXQV6HrPxAbig7HxGzVdJtQFdJKacXtNv2MYw,10,109,28953
253gwrJKDLdQnDdWYa6NFdD7ePjwH5CZKZhCLdSxkuMr,10,51,28953
8m1GMKjTkAbQJZ3qgpYJpjFVNxdupqc6K6mygiTRmRE2,10,62,28952
7CHebgiTvWSg5xscchxD36so5rPrHaFfXVELYKh7EhDG,10,104,28952
2KkjWY39hWfiAXjTe3wtMnANVnACGDML4998hNTbNB7A,10,23,28951
FiQbibD1mmVpUSn6Qi3AXnzetWHnJyNnC3NjeVoEwWGy,10,27,28951
FogfbmTdme7772gCpKbg4TVg4vj7LAXGxeB6XLsVmwB2,10,15,28950
7TFrkAZB6L18fmiMf8XBw4re1d17mi3nnGvCw2HXfxcC,10,58,28950
D7YWj9kVGhaSWoxJvLDDCu2wYgDMAiLWGYxMQWm3Trat,10,110,28950
2KdsK3ZF7PQ3cbL8RW5xLATDNZKbi2s5TSb3vV5zzjfa,10,23,28947
CkEi1kA5D28GDqavYBShAjqw8GNxy7AP6keTJxT7jC2g,10,52,28943
BjgezL8ixKvnqJJKas9WArvpNzFdE2ihTztAxmNt9KzM,10,48,28932
4Qjku9sLFZqtvRR1oFAibNbXYGXjinDTtYmZUj7qPyzb,10,48,28932
CKdBCvd8fb3ZiGnejKJDJ7F1r4xY4bYFTqf4JbiuLcLE,10,65,28929
EfGi8XCP5sh8aohXjWBABSchFdJJnPiGUMBKmAM3Hk1M,10,91,28920
EUv5F2WNosTxUqJwv2AUoJv3DK8Avs9xdS1woTeGWMKt,9,73,28915
9G1WNwRW9PNgPZZrwGsAg61Qq7W6SM8xXMtmWPvYqmX4,10,47,28911
2Z3qcv4UeFj9UD7bUhDWcK2PeXdFrYiukRXti5HqXCKU,10,78,28911
7Z1v34gVS8LT442Lb7Q3TT7ErxTfdz2oovra4if3us6y,9,63,28904
ARENpwZ53bgMbSp42PXw6U15X431y4UZ3F3Xtyn2Xksk,4,5,28799
GyWUQcZrAqphXuxq25iXeCg6Nn2NttncLLhzxNUGc2FC,10,117,28771
FzznrGTLoqPWMayN8cd5jiqS3KThr4rY9YaQZMCeVdGc,10,115,28756
4eWfyxqzxWtCirFGYrffKRzjMaF69a6YjYKrF7tC7tcU,10,114,28753
Eh11XJGajBrtY11Mu5hhzzuYWh9FXJCFnxwM4cqVhHAy,10,16,28752
HGJyFbxvWQwvjSp3YYrpBs9AwPRFgrBj8JHZN1pGrxq2,10,117,28745
B635kLqL894z11Z5pPs2Mxd2BQKaJTFTesrep888LFig,4,5,28743
7szHYhGAWwYTxppUSraME5JP21p3YxN5CHxUaH8aW4Qo,10,52,28718
GdR7FsmiBZa98t9sBDpfVNiotLr6gJwmQWT1hkfKAtbi,10,11,28501
Cc79ZDKHJBM7pEDnN5dFW7V5LrzQw1B25sdgPt1c6U2R,9,116,28481
32HCd8JVH6VBWeFwVyHaX32WrMahKtU59bLbgfi7Cxrp,8,9,28454
Brn1GuNnEbtcAS2qaexPt4fZyWqzfBbJRitRe9vzhMAp,10,115,28453
A6h1yKckAnfsx5oyqXZUqBkQXcYBfDqgidSYSyB4kDLy,10,11,28419
Fw9NyXa5MDcq3YoYsYcPJ961sDkQe4VXj6GEVFWS32nR,10,112,28151
6qNA6euo93Hst7tyJE8C8gBsBfhsQ8u4s11hfzrPVW6K,10,12,28111
5QLmKfQWP6ii3z3eTnoQR3bwuSeGaVYAGK785mwudKKv,10,28,28106
CuQkGCs2vnF26gaNKB9w8JxSz6o8w93vB8X4udEeNWxZ,10,32,28106
APattuum6uwerqK6Yj8bWGVojh6EeE97Xeu8tHHxU83F,4,5,28038
Yw8oxhfTAyUDBUk2QM7exc3ZNd55NmE9a8H3esQ7iGw,10,117,27898
F9RhFUf1gkBy7L9bzGgRczN7PB8aCfF8Twss1necdktK,10,50,27897
6DvVzXpw6C67Gg5sELQeaYU1H5iSPMwqaJciK2yTA4B6,10,70,27879
J1JXbr6xESrj4EpUjT8C5tmphrJBeQw2SF5df1dD1U1r,10,76,27865
67husns6jAERX8qw9apWTKpAw4Jc9M5oK8ZdWfxaWti2,10,20,27809
3vx8p13SNxsAcgE569uApKDR1adaiMfspHHzpDBnWXQj,9,10,27683
DqiecqZhYNVjg5TAX1rS5BkEy7NyKHjcuu5sGxHV9rF3,10,32,27597
BBf2xEfQddhALhjTBKo53Sgyuk28FQH8vkjg8AiLhzRo,10,115,27587
5zTRDwJLtLKRSpXPbCgm2WRtuMMrJZ4v463nhj8m1Wcy,10,26,27470
2DrTkWR3GsPNbSYBU9srH6eqraHg4p6SYKN7xJBJMaR7,10,117,27452
GJbVUP8pfACkao4mRFYuvsjJVmzveXdP9Ro8LXmQX5jx,8,116,27299
7h5wACUvjXEZufAPdSY3X6WqAbqxpuQQM9ajg8X4py66,9,114,27212
FUkZXN31DobHrhXVbcKEE9Vv9w1FhCqjN11n3YXwBfWo,9,54,27207
4FVq6TkcDEZpHPsQa9XtBJ4PSZ538U8aJmhUhUEyecaH,10,37,27078
Hv2pAGSn9aBoHg4GwQkEAzgCVRPeQWGBKCEKyQCuniw6,10,115,27018
Aqgd8svcTinjZhg4gHsiaVz52oC2VMWTJhrmtqXCJbEj,10,117,26996
EMwxz27LSdShDXgaYThgXTBzSqNa7QiAMuQe2y9bSVKz,5,6,26793
2RjUXKLAdQ5JRV4svXLH4oTGM52Sj8hfL5FePfWApm7v,5,6,26792
C7RfoKEWZanUzwiJfeqaPYUVSve6yCsg7StygmSdvTAS,5,6,26783
Dej7gV5yxdbWiXPWW191CHfJB98PqwWB85nyJFqJRFGD,4,5,26770
9JWQxAyhufJEmZdQLKFfeD47Vs5JsmZ653K3yrkMtzCw,9,115,26751
4VVMyfTm9jxRHnSZa4oRkHP6BUrkDHBB9gsRPmccEvCM,9,117,26746
8cCU6bLMrAzxb9rvRWHNT7PtWLkcd9CgAFh5axZQWrCt,9,116,26721
ETkALn49YDxrRDFDWpbfhXVP85CcLPEXUrW8NgEqTYrJ,1,2,26513
6TpZSJ5fc75GeCz9HYxqbdVfePem3mQg7NWhBobE7NHq,10,116,26500
4Ejxdhe9fuc1NWb1t6FByqugfeYAjx7fFVymHLNh49vV,8,115,26453
EAVDmsin7suLq1e3z1dqRM12pNri5mjQZtNrKWecSYMW,10,76,26315
GicAssCyfo4PcvY2o1Xwjq3rxWQqJXsZSM9CwRZKPxqy,10,22,26125
2AAiWK4RHrfeWw4pZfhJzjFwxRr8ZLqq8SpxVoaWHeDs,10,117,26121
F32Je1jaNKZfEt8XSHPjCzmTeX1JgkQTsXBHADQRi85A,10,44,25958
3Mfs8ZCprDQCZqRF2VHkAPbKLPU3jGncQPcuWMFPgHg9,10,109,25903
8mGDoKZvbLcmaoUJQRRV3dvQcYFYQnv6ZGV4SeBHPRTU,10,54,25677
8qowfVjd9zbLaxbRAwoY8Kn7rE2PeahMvZ5PrPwALEKD,9,106,25528
HBAToLBXLHKhivi57c6jPFFVs58Le6mXDqB3MGCC3ny2,8,116,25511
HXjDB17coogpUviehZddKon2RndcZgQfi3ECb6gg9b3L,9,117,25416
GrYVvAsGhvrVSnwB5AaJdynXx5HWNe1x6yHBMWDbt2Sw,10,117,25396
2zyNneTx26Nuz1ou9oPXFgtpfVxyJfDbPAy9wih9Eb1U,9,112,25047
H6xRfL3fF5jPun5VPZijWPWonZZpkoBbgda1j1us5aut,2,3,25009
DhsfBtGd33QfrbU17mJLXovBPnYAd8ko29Vbfvk8PQwk,2,3,25009
5SZ2PKUZtbpUtcaXmULbeBzusM9WmLY7imYtxptnkJd,7,116,24965
s5aopuWhekm7KkhuqnKZMwkGYKmZjeKstiHeHe9WAfU,10,115,24902
HnCCmoehpqYVkJmDLR68HP5kKaSjx8q9Q3zGpgh9jpf4,0,117,24766
5HbxnWZ2Ja4H7hv9y372qgggN2vJarWRgZmwCHsySt2L,10,116,24727
CqkDFgHzB2EmtsJ7aUf6hKZEEsnuN5rVKvgcFCczbhTB,10,60,24454
F6rEcFXMXRkrF64hsz2GgisT83YrNWPPhJP93q6mve9n,10,116,24246
F6QgGrz3g8Pq9mpgZfEYQnU2AU8svuLUYjNwPEQKBoQL,10,76,24102
AB3wm8vbQzhaXCdTnJLkNVamw29P3CCeGsmDYkXty79E,9,45,24065
38xwHx8XwvkwMP2gaQHZ1tpHXtzAYng1DwxjVFYcMG7x,10,15,23982
5ZBoSr1Y2dacWHFFZJ5KespdujFNPgmomdA1gvcpprqh,10,60,23869
AsSvvMo39fz9S7zvioDHSEW8787LFNVmLqe5KYG63qP6,8,115,23864
12Catg3Zo9w64PvdTiuWEhAszJVa4vVvmd9mZPRHgcN8,10,33,23566
GaX84k4BUmPJ5zFvRKmxtTW9nrWYCSenyBWtvqPw3hDJ,10,32,23545
r7KvZJWfE6LexgbWKzZCWhPHucwTUezXkkvt9h3koFC,10,25,23516
6X3vgUWyEcr6i1GaaMcGTwPKYp3XXD3vmCNy4G7gT5ZV,9,115,23480
3CF5qNQnbWHJZyNZ1wG63YMQfa3VgG3CANRhq2hmaX8A,10,117,23092
2SeFTF358h45r8ngm475vzByoERjGmwdaBFhwSWahr6k,9,60,22994
2Vnt51Z6rHDg9Duj26DhGuzdS4e8vFYs3X9fLTzgDj5y,9,54,22987
DLsiT7FyLd5vvYXYkWwVF68VgLDiGzfT53bPRsVxQAMZ,10,116,22859
EZWaznchZmT4L11wSwNUafnusd2QcrhdN74Pd7vyDwuQ,9,114,22505
5rwLwGqrTK7qAZ2riSZXQ9NMM2EvqAfSuQNRjayzmYNf,10,114,22475
EHriNuZFCEcBoJfccS1ftYYzDsJj1VYGtt5kmz85YFDY,10,115,22358
6hu2ri2DSN3MDD26r8oqSAL4ctuWjnH1p73e44G5DhUN,10,116,22350
54o5FCbKdy3mfxLWbZ5QcQ54LvFgBJZ7oUJMUBBzhenQ,9,114,22109
3h32xSnx2QQs8Bptgxz9JuxeM9nLtyNWnczN61NScukX,8,10,21978
DG4YDo7Ew3onwBvTgyyP1VANarXXwt8ofTzgXw43PbaY,9,116,21977
EvsxoZnH5N84cnZTpRw8aNm9BcJGnvEg3dJSkBVe1oLM,8,116,21955
Dp6RDVYSfG87cDCvMHoaqPtjm7Stws8ADVZCvZecMKWW,7,114,21898
2xozC9CpPUXeCapmmcFcs1tawhUSbqLHAQg2M62zVoHK,9,61,21598
AabkHSk8bbTiDdagEFnhwk5f5yzUTTchGkCDmb4g8hpS,10,62,21523
GGqMGDv1QpRNLTpLBAjoqxRCUgzMXbBNXvwwSB61ioo,10,99,21305
HqS3rZb6zRWAEzoj3iaKrTyBeXBqQ7xrRLVAt7YYLDCw,10,116,21109
97nhKsgxGb58wArYHdDzhKkJcUbEMAgiJWzeSoEwcsVU,10,29,20952
6mxBPC8tfaWqLrSZe6af24XWJhawzr1LHcEN3rsKxJ9z,9,115,20884
9q6EnGuGfF6bV2fL9Xv6LXWWAf7rE6gTiDtWndzQA87R,8,114,20805
2hKJrPmPv1tfGS4wyP6a6tDBag6xuAPcKV2Vh8EQw8Ku,10,53,20764
BwsTtfd6fq8PEtrXDvfPV2AmiRh8Z9ngP6BVuDKg2cx4,10,115,20713
E1rsCGMPjZg5RQtsXHU5BESp8v82HrA3K4TV8ysbPoNF,9,19,20595
Ghno1gC9ZTQbhTgyFQv8kofcoyr4mvJN8E6dQpVAcKx7,9,29,20587
8h7FDrKTWnxwqPdhM5GhxTpyeNXAmxp4kcWYxd8j8rnm,9,52,20544
DDAWAWTTjPxhotxnPtQpDeQN8h9ZYWSnWLeNdbRRVQyY,10,115,20392
8NkTHgYeNSpb29j1vKAgtnYQZbSMmGK8BupmZjxXN6f3,10,115,20355
BUy8bV2ZWK3p6Fs12KiguNURNpJtyLrmYtncd18Tz9Ks,0,116,20330
CWCXFEW7UU9RM74zFfZQQWtUVpH5hiBopQj95wQUoxdZ,10,117,20129
9ev4tXqRQA5MmoeNYq4kfM9Hnf3rh2zbhwQ78sbBvKJu,8,117,20116
8hf5vq16sL52jy67Tedc1Ax9VEFwvmF6qPzikQxA58yx,10,55,20058
EsoYzhVqVkjcCVT9epu77egBHmRjLzcdqL9USifTFSDE,10,78,20040
9enaiNPZi1Vr9L1FtwF9ayKiAYPqFT6uwCq6pURa3Kc2,10,117,19660
BVQYdUYPiuRnecQpqnM6yRPmcEiq22EVmhmcjtyChKrS,10,69,19418
E1TNy2JeLydnUA7c8VJLCz7NKHRF9e57n2cBHMeuh2PS,10,115,19284
CM8KEZriGTaemgWXcnt3CkoxeFPtDkKKpceGupHER3c8,10,94,19059
DThPLgLfFxmPTEuyHUERwJcT7jgv7N4HKJMukVNRWx6Y,7,9,19037
3EufEqRuLSc8ZjoTMbZZLwkmrcefxyeKjmQkfon2VvkR,8,9,19022
Hjj28bqPxhxAqmjbnRGbv37BkAC5azRLRybZoWD3VuwC,7,113,18983
7aCmszxPCuH57Q7XxFPXjWhKzHPMttnfCVZvLysnTDij,10,10,18941
VfPfEUGat1msCyqWYkvfoWGopFfabGJmHf6zCGLwHkt,6,50,18796
HDMA3gaTo5hRe3joaPrq3UePQJHQKb3RvBte3qPXLFDx,10,116,18731
2SqMP7xE7eU9PsKW7nPBCKZNVo3wgnWxb8RYiCFXoz1U,8,115,18724
6rFtoikcpPQwNnvdrZ5ZsrnBrT5QAVy9Q2jeA5UMTpUZ,10,116,18338
2vaj1nUkwFjwGeLyMzsGttNnCjf8o6N3Xd9H2apDZKT2,5,6,18289
HCaDS1o9eTc8RnzRW2v4MbtXm5xVXw1Bom1cFCJYFtMM,10,115,18054
6grJk4dcNcnJJi5RhJzocHvqVNyhK7Q3P84HFwLykD91,10,23,17526
6cKVv3BFqtfWqWhHw9FQQvUdEJpy5bDREvMKqzyeo7hy,10,46,17497
HRmykmLK6gZqTRt1Hd2UwBfvEX2uDCk7YTgzjm9rZ2YP,8,53,17457
5LpryskkWjuKhZeA3qRBn6rS6Cggs73Drgy6d4QZWL9z,10,16,17282
2avMcduZNGd1Q48Kw2ogdStRXxFwxsoRcbRFWFGFpxib,8,9,17237
4dvrTZgTM6VDj5miMqiuNS5LdzmNJjjAy5eZ2dUzVZ4q,8,115,17100
EV9kW161AGH8VDNd2T6AndbNNtnx6tCVcpDQ3WhCNaWo,8,25,16828
AVvHpsaB1tgUebHCNxAMvVGNggUWG98ZSJVH2C6HUSHr,10,114,16724
